item_id,prod_descr,prod_descr2,group_description,sale_price,final_price,cost,storage_cost,p*q,categoria
1842,ZEEDOG PRISMA H-HARNESS SMALL,Paseo,Accesorios,11639.0,13850.0,9156,26,25400,C
1264,FANCY FEAST MOUSSE PEZ CAMARON 85 G,Latas,Alimento,756.0,900.0,688,2,25200,C
1783,DREAMWELL CAMA DONUT GRIS-BLANCA,Hogar-Transporte,Accesorios,21000.0,24990.0,17156,46,24990,C
29,AFP CHILL OUT PISTA HIELO,Juguetes,Accesorios,20831.93277310924,24790.0,16329,46,24790,C
903,ZEEDOG MAZE CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3821,9,24500,C
1986,BLISS CAT COLLAR,Paseo,Accesorios,4118.0,4900.0,3417,9,24500,C
206,TX 2 PELOTAS YUTE CATNIP,Juguetes,Accesorios,1840.34,2190.0,1510,5,24090,C
1072,ZEUS COLLAR AJUSTABLE  M   FUCSIA,Paseo,Accesorios,4445.0,5290.0,3878,10,24060,C
2203,"COASTAL NEW EARTH TRAILLA DE SOYA FUCSIA 1,8 M",Paseo,Accesorios,11504.0,13690.0,10385,26,23980,C
631,COASTAL MASLOW  PLATO PUP AZUL 384 ML,Paseo,Accesorios,5874.0,6990.0,4729,13,23960,C
1818,"ZEUS TRAILLA DOBL ASA  S  GRAFITO 1,2M",Paseo,Accesorios,4454.0,5300.0,3864,10,23940,C
1342,"OBT-G-FREE S.BITES - DUCK (2,27 KG)",Adultos,Alimento,20084.0,23900.0,17249,44,23900,C
1917,FRITZ ADJUSTABLE AIR MESH MEDIUM,Paseo,Accesorios,20084.0,23900.0,17004,44,23900,C
170,PINK LED ADJUSTABLE AIR MESH HARNESS MEDIUM,Paseo,Accesorios,20084.0,23900.0,16591,44,23900,C
849,ZD VOLT ADJ. AIR MESH HARNESS MEDIUM,Paseo,Accesorios,20084.0,23900.0,16045,44,23900,C
1361,ZD HAWKINS STRANGER  ADJ. AIR MESH HARNESS MEDIUM,Paseo,Accesorios,20084.0,23900.0,15717,44,23900,C
2175,CATIT DESING ZONA DE CONFORT,Enriquecimiento Ambiental,Accesorios,20075.63025210084,23890.0,17341,44,23890,C
419,ZD SKULL 2.0 HARNESS + LEASH SET,Paseo,Accesorios,10000.0,11900.0,7965,22,23800,C
193,PINK BIG CIRCLE PAW (MY FAMILY),Placas identificacion,Accesorios,13017.0,15490.0,10521,29,23800,C
670,CAMA ZAPATO GDE. CATA PETS,Camas,Accesorios,26714.0,31790.0,22427,59,23800,C
1049,ULTIMATE BLUE COLLAR EXTRA SMALL,Paseo,Accesorios,6639.0,7900.0,5978,15,23700,C
926,HARTZ TUFF STUFF NOSE DIVERS - SMALL,Juguetes,Accesorios,6630.0,7890.0,5754,15,23670,C
475,"ACANA HOMESTEAD HARVEST GATO 1,8 KG",Adultos,Alimento,19345.0,23020.0,18286,43,23020,C
1487,ZEEDOG PRISMA COLLAR LARGE,Paseo,Accesorios,10807.0,12860.0,8711,24,23000,C
1577,COASTAL K9 EXPLORER ARNES ACOLCHADO GUINDA S,Paseo,Accesorios,21840.0,25990.0,19678,48,22990,C
586,ZEEDOG ELLA COLLAR EXTRA SMALL,Paseo,Accesorios,6613.0,7870.0,5782,15,22800,C
1218,ZEEDOG BLACK BOWL SMALL,Comederos,Accesorios,4789.92,5700.0,3766,11,22800,C
104,PARKA T/0 CATA PETS,Ropa,Accesorios,13353.0,15890.0,11578,30,22600,C
1681,PARLA ROJA A.C  M,Ropa,Accesorios,18966.0,22570.0,15980,42,22570,C
200,COLUMBIA AIR MESH HARNESS MEDIUM,Paseo,Accesorios,18908.0,22500.5,16365,42,22501,C
40,"TETRA AQUASAFE, 100 ML",Acc Acuarios,Accesorios,4403.0,5240.0,4161,10,22450,C
1350,"ACANA WILD ATLANTIC GATO 1,8 KG",Adultos,Alimento,22261.0,26490.0,18737,49,22380,C
85,COASTAL LAZER BRITE TRAILLA LIME SKULLS L 1.8M,Paseo,Accesorios,21504.0,25590.0,17131,47,21990,C
697,"COASTAL STYLE TRAILLA BROWN PAW L 1,8 M",Paseo,Accesorios,10580.0,12590.0,8932,24,21980,C
49,"COASTAL STYLE TRAILLA BROWN PAW M 1,8 M",Paseo,Accesorios,10580.0,12590.0,9119,24,21980,C
1027,COASTAL NEW EARTH COLLAR DE SOYA MENTA L,Paseo,Accesorios,10580.0,12590.0,8323,24,21980,C
1465,COASTAL SUBLIME COLLAR TEAL STRIPE S/M,Paseo,Accesorios,10496.0,12490.0,8959,23,21980,C
499,"COASTAL STYLE TRAILLA TEAL PURPLE DIAMONDS M 1,8 M",Paseo,Accesorios,10580.0,12590.0,9900,24,21980,C
324,COASTAL SUBLIME COLLAR YELLOW S/M,Paseo,Accesorios,10496.0,12490.0,8591,23,21980,C
2102,"OBT-TD. SEN&WM S.BITES - CHICKEN (2,27 KG)",Adultos,Alimento,18403.0,21900.0,17443,41,21900,C
1394,ZD ARMY GREEN RUFF LEASH SMALL,Paseo,Accesorios,18404.2,21900.0,15411,41,21900,C
1283,"OBT-TD. ADULT S.BITES - FISH (2,27 KG)",Adultos,Alimento,18403.0,21900.0,17358,41,21900,C
877,COLUMBIA LEASH EXTRA SMALL,Paseo,Accesorios,9160.0,10900.4,8341,20,21800,C
1127,ZD PACCO COLLAR MEDIUM,Paseo,Accesorios,9159.66,10900.0,7189,20,21800,C
1816,ZEUS ARNES FIG. A  S  GRAFITO,Paseo,Accesorios,6714.0,7990.0,5683,15,21680,C
1870,"ZEUS TRAILLA DOBL ASA  M  AZULDENIM 1,2M",Paseo,Accesorios,6050.0,7200.0,5243,14,21560,C
970,"ZEUS TRAILLA DOBL ASA  S  CORAL 1,2M",Paseo,Accesorios,5286.0,6290.0,4539,12,21560,C
1588,AFP MIGHTY REX TORO,Juguetes,Accesorios,21840.0,25990.0,17887,48,20990,C
196,BIG ROUND ALUMINUM PURPLE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5097,14,20970,C
1988,COASTAL FASHION COLLAR BLOSSOMS,Paseo,Accesorios,6714.0,7990.0,6339,15,20970,C
902,BIG BONE ALUMINUM LIGHT BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4923,14,20970,C
954,BIG BONE ALUMINUM BLACK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5193,14,20970,C
1091,BIG HEART ALUMINUM PINK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5323,14,20970,C
983,SMALL BONE ALUMINUM BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5681,14,20970,C
1711,SMALL HEART ALUMINUM PURPLE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5189,14,20970,C
644,BIG BONE ALUMINUM RED (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5329,14,20970,C
1545,COASTAL MASLOW PLATO COBRE MARTILLADO 709 ML,Paseo,Accesorios,6714.0,7990.0,6001,15,20970,C
2269,ZEEDOG PHANTOM AIR MESH PLUS HARNESS MEDIUM,Paseo,Accesorios,18849.0,22430.0,17381,42,20900,C
14,ZEEDOG GOTHAM H-HARNESS EXTRA SMALL,Paseo,Accesorios,9966.0,11860.0,8985,22,20400,C
1454,ZEEDOG MAHALO H-HARNESS EXTRA SMALL,Paseo,Accesorios,9966.0,11860.0,8197,22,20400,C
2228,BODY PERRO 6 VERDE,Ropa,Accesorios,18437.0,21940.0,16048,41,20100,C
1705,AFP DOGGIES PANTUFLA MONO,Juguetes,Accesorios,9824.0,11690.0,8959,22,19980,C
992,AFP DOGGIES PANTUFLA PERRO,Juguetes,Accesorios,9824.0,11690.0,8084,22,19980,C
1165,HARTZ DURAPLAY BONE SMALL DOG TOY,Juguetes,Accesorios,4193.0,4990.0,3821,10,19960,C
699,ZD SMASH H-HARNESS LARGE,Paseo,Accesorios,16722.7,19900.0,14651,37,19900,C
1581,HONEY H-HARNESS LARGE,Paseo,Accesorios,16723.0,19900.4,15303,37,19900,C
1048,BLAST COLLAR SMALL,Paseo,Accesorios,8319.0,9900.0,6687,19,19800,C
1063,ZD ARMY GREEN COLLAR SMALL,Paseo,Accesorios,8320.17,9900.0,6740,19,19800,C
1888,ZD CANDY CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3481,9,19600,C
878,DOGGY DOLLY SMALL POLERÓN RACING FEVER CON GORRO GREY L,Ropa,Accesorios,16361.3,19470.0,13292,36,19470,C
239,DISPENSADOR ALIMENTO MAYA / M (700 GR.),Comederos,Accesorios,6950.0,8270.0,5758,16,19470,C
124,ZEEDOG NEOPRO BUBBLEGUM LEASH LARGE,Paseo,Accesorios,19008.0,22620.0,15450,42,19400,C
2109,FRITZ ADJUSTABLE AIR MESH SMALL,Paseo,Accesorios,16218.0,19300.0,14545,36,19300,C
2216,ZD NEON CORAL ADJUSTABLE AIR MESH HARNESS SMALL,Paseo,Accesorios,20908.0,24880.0,18444,46,19300,C
1798,DOG BUST-IT ELIMINA OLOR Y MANCHAS 710ML,Higiene,Accesorios,16168.0,19240.0,12759,36,19240,C
1889,SENSES DESING CIRCUITO RAPIDO LUMINOSO,Juguetes,Accesorios,16126.05042016807,19190.0,14636,36,19190,C
2280,ZEEDOG PHANTOM LEASH EXTRA SMALL,Paseo,Accesorios,9126.0,10860.0,8254,20,19000,C
1632,ZEEDOG SKULL LEASH EXTRA SMALL,Paseo,Accesorios,9126.0,10860.0,7320,20,19000,C
513,COASTAL SUBLIME COLLAR PURPLE XS,Paseo,Accesorios,8815.0,10490.0,7841,20,18990,C
1606,DOGIT REPUESTO FILTRO CARBON (91400),Bebederos,Accesorios,8832.0,10510.0,8320,20,18980,C
2130,LACTADIET 7.5 GR SOBRE CALOSTRO,Suplementos,Medicamentos,664.0,790.0,610,2,18960,C
577,PUZZLE SOFT-WALK HARNESS MEDIUM,Paseo,Accesorios,15882.0,18899.6,13644,35,18900,C
172,COASTAL LAZER BRITE TRAILLA RAINBOW HEARTS M 1.8M,Paseo,Accesorios,16462.0,19590.0,14362,36,18700,C
2012,LASER FUN,Juguetes,Accesorios,8496.0,10110.0,7359,19,18380,C
643,PAWISE PELOTITAS ARCOIRIS UNIDAD,Juguetes,Accesorios,832.0,990.0,702,2,18370,C
2243,SIERRA MOUNTAIN 2 KG.,Adultos,Alimento,15370.0,18290.0,12595,34,18290,C
1685,EDUCADOR SANITARIO PERRO GATO,Higiene,Accesorios,5756.0,6850.0,4748,13,18160,C
957,SMALL BONE CHROMED BRASS (MY FAMILY),Placas identificacion,Accesorios,7731.0,9200.0,6269,17,18100,C
1910,ROYAL CAN. HEPATIC CANINE 1.5 KG.,Medicados,Alimento,15118.0,17990.0,12325,34,17990,C
2158,COASTAL NEW EARTH COLLAR DE SOYA MENTA S/M,Paseo,Accesorios,8815.0,10490.0,7756,20,17980,C
174,COASTAL LAZER BRITE COLLAR SKULLS S/M,Paseo,Accesorios,7554.62,8990.0,7034,17,17980,C
636,COASTAL LAZER BRITE COLLAR GALAXY S/M,Paseo,Accesorios,8815.0,10490.0,6828,20,17980,C
1011,COASTAL STYLE COLLAR RESOLVE L,Paseo,Accesorios,8815.0,10490.0,7281,20,17980,C
1314,"NM JFC PET BLOCK / REPELENTE, 236 ML",Higiene,Accesorios,9445.0,11240.0,8839,21,17980,C
496,COASTAL STYLE COLLAR SKULLS  L,Paseo,Accesorios,8403.0,10000.0,6521,19,17980,C
698,HARTZ ZOO BALLONS DOG TOY,Juguetes,Accesorios,7555.0,8990.0,6630,17,17980,C
2233,COASTAL MASLOW  PLATO PAW GRIS 828 ML,Paseo,Accesorios,8815.0,10490.0,7818,20,17980,C
679,COASTAL STYLE COLLAR RESOLVE XS,Paseo,Accesorios,5874.0,6990.0,5452,13,17970,C
851,ACANA FRESHWATER FISH - PERRO 2,Adultos,Alimento,17798.0,21180.0,15461,39,17890,C
687,CAMA CUBO CHICA CATA PET,Camas,Accesorios,18336.0,21820.0,16082,41,17890,C
1005,ZEUS NOSH HUESO FLEX CACHORRO SABOR POLLO S,Juguetes,Accesorios,5454.0,6490.0,4863,12,17880,C
1968,BIG BONE GOLDEN BRASS (MY FAMILY),Placas identificacion,Accesorios,7731.0,9200.0,6314,17,17800,C
707,ZD NEOPRO BLUE CAT COLLAR,Paseo,Accesorios,4873.95,5800.0,3772,11,17400,C
2041,ZEUS ARNES FIG.A  M  FUCSIA,Paseo,Accesorios,9235.0,10990.0,8214,21,17380,C
1121,COASTAL STYLE COLLAR RESOLVE M,Paseo,Accesorios,7807.0,9290.0,7416,18,17280,C
709,"LW TUNEL PEQ. ANIMALES, MEDIANO",Enriquecimiento Ambiental,Accesorios,14303.0,17020.0,11308,32,17020,C
1192,CHIP ANIMALL TAG,Acc. Medicos,Medicamentos,7143.0,8500.0,6033,16,17000,C
714,COASTAL LAZER BRITE TRAILLA LIME SKULLS M 1.8M,Paseo,Accesorios,16462.0,19590.0,14354,36,16990,C
1214,PINK LED LEASH LARGE,Paseo,Accesorios,14202.0,16900.0,11151,32,16900,C
1003,BLISS H-HARNESS MEDIUM,Paseo,Accesorios,14202.0,16900.0,11850,32,16900,C
1919,BLOCKS H-HARNESS MEDIUM,Paseo,Accesorios,14202.0,16900.0,12630,32,16900,C
460,ZD SMASH LEASH LARGE,Paseo,Accesorios,14201.7,16900.0,12456,32,16900,C
1462,HONEY H-HARNESS MEDIUM,Paseo,Accesorios,14202.0,16900.4,11106,32,16900,C
280,ZD HAWKINS STRANGER  LEASH LARGE,Paseo,Accesorios,14201.7,16900.0,11227,32,16900,C
417,BLAST H-HARNESS MEDIUM,Paseo,Accesorios,14202.0,16900.0,12080,32,16900,C
221,LOLA H-HARNESS MEDIUM,Paseo,Accesorios,14202.0,16900.0,11854,32,16900,C
189,COASTAL NEW EARTH COLLAR DE SOYA BERENJENA XS,Paseo,Accesorios,7723.0,9190.0,7218,17,16790,C
1338,ORCHARD GRASS HAY 425GR,Alfalfas,Accesorios,7050.420168067227,8390.0,5754,16,16780,C
1186,"ZEUS TRAILLA DOBL ASA ""XL"" GRAFITO 1,2M",Paseo,Accesorios,9084.0,10810.0,7702,20,16380,C
1957,"ZEUS TRAILLA DOBL ASA  S  ROJO 1,2M",Paseo,Accesorios,5286.0,6290.0,4251,12,16170,C
838,BODY GATO 00 VERDE,Ropa,Accesorios,14782.0,17590.0,12201,33,16100,C
630,ARNES DE SEGURIDAD PARA AUTO TALLA: M,Paseo,Accesorios,13437.0,15990.0,12402,30,15990,C
1729,CAPA POLAR CHIPORRO T/1 CATA PETS,Ropa,Accesorios,8395.0,9990.0,6627,19,15980,C
136,CATNIP CRINKLE&TOSS PAPERS,Juguetes,Accesorios,3353.0,3990.0,3181,8,15960,C
357,ALIMENTO PELLETIZADO NATURE PARA COBAYO 700 GR,Alimento Exoticos,Accesorios,7605.0,9050.0,6359,17,15940,C
1820,GO BOWL BLACK SMALL,Paseo,Accesorios,6639.0,7900.41,6047,15,15800,C
12,ZD ARMY GREEN COLLAR EXTRA SMALL,Paseo,Accesorios,6638.66,7900.0,5674,15,15800,C
2201,BRIT CARE CAT KITTEN CHICKEN 80 GRS,Latas,Alimento,1176.0,1400.0,1085,3,15600,C
901,LW BEBEDERO VIDRIO  ECO +  - 355 ML,Bebederos,Accesorios,8168.0,9720.0,6387,18,15580,C
922,AFP LITTE BUDDY BLANKY PIGGY,Juguetes,Accesorios,13941.0,16590.0,12247,31,15500,C
301,FANCY FEAST TARTARE ATUN 85 G,Latas,Alimento,756.0,900.0,693,2,15300,C
2210,ZEEDOG NEOPRO BUBBLEGUM H-HARNESS SMALL,Paseo,Accesorios,14992.0,17840.0,13960,33,15300,C
223,ZEEDOG GOTHAM COLLAR EXTRA SMALL,Paseo,Accesorios,6613.0,7870.0,5498,15,15200,C
2259,CLORANFENICOL SPRAY 80 GR.,Antibiotico,Medicamentos,6378.151260504202,7590.0,5074,14,15180,C
1763,COASTAL SUBLIME COLLAR CHEVRONS L,Paseo,Accesorios,14277.0,16990.0,11446,32,14990,C
585,COASTAL SUBLIME COLLAR DIAMOND L,Paseo,Accesorios,14277.0,16990.0,11295,32,14990,C
1975,AMITY SP LOW GRAIN CHICKEN ADULT 4 KG,Adultos,Alimento,13437.0,15990.0,10667,30,14990,C
1886,COASTAL SUBLIME COLLAR AZTEC L,Paseo,Accesorios,14277.0,16990.0,12946,32,14990,C
1583,ZD NEOPRO BLUE COLLAR LARGE,Paseo,Accesorios,12521.0,14900.0,11119,28,14900,C
390,ZD ARTSY CAT COLLAR,Paseo,Accesorios,4117.65,4900.0,3354,9,14700,C
1383,ZD ARMY GREEN SOFT-WALK HARNESS SMALL,Paseo,Accesorios,12184.9,14500.0,9950,27,14500,C
793,FANCY FEAST PETITS FILETS ATUN 85 G,Latas,Alimento,756.0,900.0,639,2,14400,C
1250,FANCY FEAST TARTARE TRUCHA 85 G,Latas,Alimento,756.0,900.0,591,2,14320,C
1850,RABBIT EAR CLEANING SOLUTION 4 OZ,Higiene,Accesorios,12008.40336134454,14290.0,10771,27,14290,C
1457,BIG BONE ALUMINUM PINK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4638,14,14120,C
1504,ZEUS COLLAR AJUSTABLE  XL  CORAL,Paseo,Accesorios,6546.0,7790.0,5450,15,14080,C
1633,AFP CLASSIC OREL CONEJO,Juguetes,Accesorios,13437.0,15990.0,12727,30,13990,C
2105,PURE COMFORT BLANCO 8.2 LT,Higiene,Accesorios,11756.0,13990.0,9204,26,13990,C
1112,"COASTAL SPARKLE TRAILLA PLATA 1,8 M",Paseo,Accesorios,11756.3,13990.0,9699,26,13990,C
2096,"COASTAL SPARKLE TRAILLA ORQUIDEA 1,8 M",Paseo,Accesorios,11756.3,13990.0,9655,26,13990,C
1149,COASTAL STYLE COLLAR TEAL PURPLE DIAMONDS S,Paseo,Accesorios,6714.0,7990.0,5318,15,13980,C
1514,SMALL BONE ALUMINUM PINK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4711,14,13980,C
2129,"ZEUS TRAILLA DOBL ASA  M  FUCSIA 1,2M",Paseo,Accesorios,7050.0,8390.0,5843,16,13980,C
511,CAPA POLAR CHIPORRO T/0 CATA PETS,Ropa,Accesorios,7807.0,9290.0,7258,18,13980,C
680,BIG ROUND ALUMINUM BLACK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5469,14,13980,C
664,BIG ROUND ALUMINUM LIGHT BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5562,14,13980,C
1760,BIG ROUND ALUMINUM BLUE (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,5514,14,13980,C
1854,COASTAL FASHION COLLAR FISH,Paseo,Accesorios,6714.0,7990.0,5313,15,13980,C
1883,BIG ROUND ALUMINUM RED (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4723,14,13980,C
1257,SMALL ROUND ALUMINUM PINK (MY FAMILY),Placas identificacion,Accesorios,5992.0,7130.0,4723,14,13980,C
1167,COLLAR LUMINOSO ANIMAL CARE,Paseo,Accesorios,2681.0,3190.0,2154,6,13900,C
997,COLLAR CON SMART ID PARA RETRO BLUE M,Paseo,Accesorios,11680.7,13900.0,10505,26,13900,C
1500,BLAST H-HARNESS SMALL,Paseo,Accesorios,11681.0,13900.0,9140,26,13900,C
240,ZEUS COLLAR AJUSTABLE L ROJO,Paseo,Accesorios,4546.0,5410.0,3993,10,13770,C
1981,CALEFACTOR AUT. 100W - BOYU,Calefactores,Accesorios,11429.0,13600.0,10361,25,13600,C
1443,AFP DOG ULTRASONIC AVESTRUZ,Juguetes,Accesorios,11395.0,13560.0,10393,25,13560,C
2059,ZEEDOG CITRUS BOW-TIE LARGE,Paseo,Accesorios,5462.18,6500.0,4979,12,13000,C
320,BRIT PATE & MEAT DUCK 800 GR,Latas,Alimento,5462.0,6500.0,4978,12,13000,C
633,VP TUFFY OCEAN CREATURE WHALE 7.6x20.3x30.5 cm/TS8,Juguetes,Accesorios,10916.0,12990.0,8922,24,12990,C
1505,"VP MIGHTY JR ANGRY ANIMALS MAD COW, 7.6x15.2x17.8 cm/TS7",Juguetes,Accesorios,10916.0,12990.0,8998,24,12990,C
799,COASTAL LAZER BRITE COLLAR LIME SKULLS L,Paseo,Accesorios,13437.0,15990.0,11280,30,12990,C
109,GREY SHIH TZU (MY FAMILY),Placas identificacion,Accesorios,11202.0,13330.0,10458,25,12900,C
910,ORANGE AND WHITE ENGLISH COCKER  (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13083,33,12900,C
1541,DAISY (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12499,33,12900,C
1033,WHITE PERSIAN  (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,13209,33,12900,C
1905,BIG BONE BRONX STUDS XL (MY FAMILY),Placas identificacion,Accesorios,11202.0,13330.0,10505,25,12900,C
971,I LOVE DAD (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12798,33,12900,C
824,GOLDEN RETRIEVER (MY FAMILY),Placas identificacion,Accesorios,14756.0,17560.0,12463,33,12900,C
361,ZEUS FILTRO FUENTE MINI 3 UNID,Comederos,Accesorios,5706.0,6790.0,4498,13,12490,C
283,"COASTAL NEW EARTH TRAILLA DE SOYA INDIGO 1,8 M",Paseo,Accesorios,11504.0,13690.0,9789,26,11990,C
501,AFP PUPS CUERDA SUAVE MINI,Juguetes,Accesorios,5706.0,6790.0,4887,13,11990,C
1148,"COASTAL NEW EARTH TRAILLA DE SOYA MENTA 1,8 M",Paseo,Accesorios,11504.0,13690.0,9236,26,11990,C
289,COASTAL LUZ PARA COLLAR,Paseo,Accesorios,5874.0,6990.0,4791,13,11980,C
2217,COASTAL LAZER BRITE COLLAR LIME SKULLS XS,Paseo,Accesorios,5874.0,6990.0,5183,13,11980,C
1212,HARTZ FRISKY FROLIC DOG TOY,Juguetes,Accesorios,5034.0,5990.0,4772,11,11980,C
1881,DOGIT PAÑOS HUMEDOS 40 UNID,Higiene,Accesorios,3824.0,4550.0,3101,9,11970,C
1971,ZD NEON CORAL H-HARNESS EXTRA SMALL,Paseo,Accesorios,10000.0,11900.0,9104,22,11900,C
326,ZD SKULL 2.0 H-HARNESS EXTRA SMALL,Paseo,Accesorios,10000.0,11900.0,9340,22,11900,C
1046,ZD NEON CORAL LEASH + HARNESS SET,Paseo,Accesorios,10000.0,11900.0,8918,22,11900,C
503,CORREA TRAILLA 2 MT G.A,Paseo,Accesorios,10000.0,11900.0,8995,22,11900,C
865,ZEEDOG ZEE.MAT BLACK,Accesorios,Accesorios,10807.0,12860.0,9344,24,11900,C
1348,LIGHT BLUE BIG CIRCLE PAW (MY FAMILY),Placas identificacion,Accesorios,13017.0,15490.0,11726,29,11900,C
407,LW SUSTRATO NATURAL PEQ. ANIM. VERDE-10L,Higiene,Accesorios,9991.596638655465,11890.0,8394,22,11890,C
120,"AFP CHILL OUT ICE BANDANA, SMALL",Juguetes,Accesorios,10076.0,11990.0,9260,22,11890,C
1576,ZEEDOG POOP BAG DISPENSER BLACK +1 ROLL,Higiene,Accesorios,4957.98,5900.0,4423,11,11800,C
1103,LW CARPA ANIMALES MEDIANA,Enriquecimiento Ambiental,Accesorios,9739.495798319327,11590.0,8706,22,11590,C
1997,ZEEDOG SKULL COLLAR LARGE,Paseo,Accesorios,9663.87,11500.0,7742,22,11500,C
2146,"ZEUS TRAILLA DOBL ASA  S  AZULDENIM 1,2M",Paseo,Accesorios,5286.0,6290.0,4120,12,11390,C
1119,POLERON T/5 CATA PETS,Ropa,Accesorios,10916.0,12990.0,8814,24,11300,C
477,"DOGIT CUERDAS ANUDADAS CELESTE ""M""",Juguetes,Accesorios,3353.0,3990.0,3094,8,11280,C
1747,AFP GREEN RUSH P-B-T,Juguetes,Accesorios,4697.478991596638,5590.0,4396,11,11180,C
11,"COASTAL STYLE TRAILLA BLACK SKULLS M 1,8 M",Paseo,Accesorios,10580.0,12590.0,8494,24,10990,C
959,COASTAL SUBLIME COLLAR CUBES S/M,Paseo,Accesorios,10496.0,12490.0,9282,23,10990,C
747,"COASTAL STYLE TRAILLA BLACK SKULLS L 1,8 M",Paseo,Accesorios,10580.0,12590.0,8310,24,10990,C
678,SAND COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.0,8491,20,10900,C
545,ZEEDOG CHROMA LEASH EXTRA SMALL,Paseo,Accesorios,9160.0,10900.0,7167,20,10900,C
2252,LAGUNA COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.4,7416,20,10900,C
468,ULTIMATE BLUE COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.0,7697,20,10900,C
2000,PIXEL COLLAR SMALL,Paseo,Accesorios,9159.66,10900.0,7806,20,10900,C
540,BIG BONE PINK,Placas Identificacion,Accesorios,9159.66,10900.0,7998,20,10900,C
826,BLOCKS COLLAR MEDIUM,Paseo,Accesorios,9160.0,10900.4,8629,20,10900,C
1021,ZEEDOG PRISMA LEASH EXTRA SMALL,Paseo,Accesorios,9126.0,10860.0,7377,20,10860,C
72,FANCY FEAST TERRINE PAVO 85 G,Latas,Alimento,756.0,900.0,650,2,10800,C
467,"ZEUS TRAILLA DOBL ASA  XL  ROJO 1,2M",Paseo,Accesorios,10580.0,12590.0,9690,24,10490,C
732,L.W PIEDRA DE LAMER PEQ. ANIM. GAN,Snack,Accesorios,3353.0,3990.0,2769,8,10270,C
711,ZEEDOG PHANTOM H-HARNESS EXTRA SMALL,Paseo,Accesorios,9966.0,11860.0,8551,22,10200,C
2029,CUERDA ANUDADA TRICOLOR S,Juguetes,Accesorios,2487.0,2960.0,2025,6,10120,C
1726,ZEUS COLLAR SEMIFIJO  XL  ROJO,Paseo,Accesorios,9655.0,11490.0,8054,22,9990,C
1320,LM SOOTHER GREEN FOR DOG,Higiene,Accesorios,8395.0,9990.0,6547,19,9990,C
674,AFP PUPS PERRITO MINI,Juguetes,Accesorios,9655.0,11490.0,7768,22,9990,C
1967,MM TIREBITERII SMALL 9.5 CM C/CUERDA,Juguetes,Accesorios,8395.0,9990.0,7219,19,9990,C
1150,HARTZ DURAPLAY BONE LARGE DOG TOY,Juguetes,Accesorios,8395.0,9990.0,7174,19,9990,C
1542,CALEFACTOR AUT. 50W - BOYU,Calefactores,Accesorios,12739.0,15160.0,10972,28,9990,C
2009,ZEUS COLLAR SEMIFIJO  M  ROJO,Paseo,Accesorios,4992.0,5940.0,4120,11,9980,C
459,HAPPY HOME BIOCONTROLADOR 1 LT.,Higiene,Accesorios,8387.0,9980.0,7783,19,9980,C
508,HAPPY HOME REPELENTE PARA MASCOTAS 1 LT.,Higiene,Accesorios,8387.0,9980.0,7270,19,9980,C
1570,POLERA BANDERA INGLATERRA AC L,Ropa,Accesorios,8319.0,9900.0,7370,19,9890,C
2122,LS CHAMPU CREMA DE AVENA 250ML,Higiene,Accesorios,8310.9243697479,9890.0,7270,19,9890,C
2047,SAND CAT COLLAR,Paseo,Accesorios,4118.0,4900.0,3256,9,9800,C
2121,ZEEDOG PEPPERMINT LEASH EXTRA SMALL,Paseo,Accesorios,7983.0,9499.77,7122,18,9500,C
59,"ZEUS ARNES FIG.A ""M"" CELESTE",Paseo,Accesorios,9235.0,10990.0,7247,21,9390,C
2205,GO BUGGY,Juguetes,Accesorios,3941.176470588236,4690.0,3336,9,9380,C
1321,HARTZ CHEW N CLEAN TUFF BONE DOG TOY- EXTRA SMALL,Juguetes,Accesorios,3941.0,4690.0,3213,9,9380,C
1571,LE SALON CEPILLO ALISADOR GOMA LARGE,Grooming,Accesorios,8983.0,10690.0,7225,20,9290,C
2262,CALZON CELO TALLA 5,Higiene,Accesorios,7806.722689075631,9290.0,7320,18,9290,C
